610;8;0;23;1;0;12;1;0;0;58;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
620;8;0;23;1;0;12;1;0;0;59;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
630;8;0;23;1;0;12;1;0;0;60;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
640;8;0;23;1;0;12;1;0;0;62;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
650;8;0;23;1;0;12;1;0;0;63;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
660;8;0;23;1;0;12;1;0;0;64;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
670;8;0;22;1;0;13;1;0;0;65;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
680;8;0;22;1;0;13;1;0;0;66;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
690;8;0;21;1;0;14;1;0;0;67;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
700;8;0;21;1;0;14;1;0;0;68;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
710;8;0;21;1;0;14;1;0;0;69;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
720;8;0;21;1;0;14;1;0;0;70;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
730;8;0;21;1;0;14;1;0;0;71;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
740;8;0;21;1;0;14;1;0;0;72;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
750;8;0;21;1;0;14;1;0;0;73;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
760;8;0;21;1;0;14;1;0;0;74;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
770;8;0;20;1;0;15;1;0;0;75;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
780;8;0;19;1;0;16;1;0;0;76;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
